State,Date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Iowa,4/18/20,3156145,2513,79.62,74,2.34,181,143.2857143,10,5.714285714,0.32,5.73,4/18/20,"26,901",4/11/20,"150,445","1,531,621",9.82
Iowa,4/25/20,3156145,5092,161.34,112,3.55,647,368.4285714,5,5.428571429,0.16,20.5,4/25/20,"27,220",4/18/20,"168,971","1,531,621",11.03
Iowa,5/2/20,3156145,8643,273.85,175,5.54,759,507.2857143,5,9,0.16,24.05,5/2/20,"23,241",4/25/20,"179,610","1,531,621",11.73
Iowa,5/9/20,3156145,11671,369.79,252,7.98,214,432.5714286,9,11,0.29,6.78,5/9/20,"15,820",5/2/20,"189,643","1,531,621",12.38
Iowa,5/16/20,3156145,14328,453.97,346,10.96,279,379.5714286,10,13.42857143,0.32,8.84,5/16/20,"12,056",5/9/20,"184,641","1,531,621",12.06
Iowa,5/23/20,3156145,16898,535.4,446,14.13,406,367.1428571,22,14.28571429,0.7,12.86,5/23/20,"13,723",5/16/20,"178,559","1,531,621",11.66
Iowa,5/30/20,3156145,19244,609.73,531,16.82,287,335.1428571,7,12.14285714,0.22,9.09,5/30/20,"6,449",5/23/20,"162,562","1,531,621",10.61
Iowa,6/6/20,3156145,21478,680.51,599,18.98,324,319.1428571,6,9.714285714,0.19,10.27,6/6/20,"9,488",5/30/20,"158,268","1,531,621",10.33
Iowa,6/13/20,3156145,23717,751.45,650,20.59,367,319.8571429,6,7.285714286,0.19,11.63,6/13/20,"9,069",6/6/20,"152,739","1,531,621",9.97
Iowa,6/20/20,3156145,25496,807.82,681,21.58,222,254.1428571,0,4.428571429,0,7.03,6/20/20,"8,208",6/13/20,"152,781","1,531,621",9.98
Iowa,6/27/20,3156145,28073,889.47,704,22.31,356,368.1428571,0,3.285714286,0,11.28,6/27/20,"7,732",6/20/20,"141,748","1,531,621",9.25
Iowa,7/4/20,3156145,31061,984.14,721,22.84,598,426.8571429,0,2.428571429,0,18.95,7/4/20,"9,957",6/27/20,"134,215","1,531,621",8.76
Kansas,2/1/20,2911510,0,0,0,0,0,0,0,0,0,0,2/1/20,"2,000",1/25/20,"12,301","1,363,114",0.9
Kansas,2/8/20,2911510,0,0,0,0,0,0,0,0,0,0,2/8/20,"2,107",2/1/20,"11,809","1,363,114",0.87
Kansas,2/15/20,2911510,0,0,0,0,0,0,0,0,0,0,2/15/20,"2,076",2/8/20,"11,666","1,363,114",0.86
Kansas,2/22/20,2911510,0,0,0,0,0,0,0,0,0,0,2/22/20,"1,494",2/15/20,"12,003","1,363,114",0.88
Kansas,2/29/20,2911510,0,0,0,0,0,0,0,0,0,0,2/29/20,"1,517",2/22/20,"11,505","1,363,114",0.84
Kansas,3/7/20,2911510,0,0,0,0,0,0,0,0,0,0,3/7/20,"1,365",2/29/20,"11,003","1,363,115",0.81
Kansas,3/14/20,2911510,8,0.27,1,0.03,2,1.142857143,0,0.142857143,0,0.07,3/14/20,"1,755",3/7/20,"9,771","1,363,114",0.72
Kansas,3/21/20,2911510,57,1.96,2,0.07,9,7,1,0.142857143,0.03,0.31,3/21/20,"23,563",3/14/20,"9,973","1,363,114",0.73
Kansas,3/28/20,2911510,266,9.14,4,0.14,60,29.85714286,0,0.285714286,0,2.06,3/28/20,"54,330",3/21/20,"17,558","1,363,114",1.29
Kansas,4/4/20,2911510,698,23.97,21,0.72,69,61.71428571,3,2.428571429,0.1,2.37,4/4/20,"49,306",3/28/20,"51,425","1,363,114",3.77
Kansas,4/11/20,2911510,1275,43.79,55,1.89,158,82.42857143,13,4.857142857,0.45,5.43,4/11/20,"29,873",4/4/20,"78,334","1,364,944",5.74
Kansas,4/18/20,2911510,1821,62.54,85,2.92,91,78,3,4.285714286,0.1,3.13,4/18/20,"30,596",4/11/20,"97,478","1,364,944",7.14
Kansas,4/25/20,2911510,3135,107.68,120,4.12,176,187.7142857,2,5,0.07,6.04,4/25/20,"24,483",4/18/20,"119,022","1,364,944",8.72
Kansas,5/2/20,2911510,4885,167.78,142,4.88,251,250,2,3.142857143,0.07,8.62,5/2/20,"15,959",4/25/20,"120,701","1,364,944",8.84
Kansas,5/9/20,2911510,6829,234.55,174,5.98,162,277.7142857,6,4.571428571,0.21,5.56,5/9/20,"12,234",5/2/20,"117,977","1,364,944",8.64
Kansas,5/16/20,2911510,7939,272.68,195,6.7,53,158.5714286,2,3,0.07,1.82,5/16/20,"11,238",5/9/20,"108,565","1,364,944",7.95
Kansas,5/23/20,2911510,8946,307.26,205,7.04,37,143.8571429,0,1.428571429,0,1.27,5/23/20,"11,232",5/16/20,"104,553","1,364,944",7.66
Kansas,5/30/20,2911510,9690,332.82,215,7.38,28,106.2857143,0,1.428571429,0,0.96,5/30/20,"10,028",5/23/20,"99,948","1,364,944",7.32
Kansas,6/6/20,2911510,10361,355.86,233,8,55,95.85714286,1,2.571428571,0.03,1.89,6/6/20,"8,261",5/30/20,"91,070","1,364,944",6.67
Kansas,6/13/20,2911510,11020,378.5,245,8.41,47,94.14285714,2,1.714285714,0.07,1.61,6/13/20,"8,287",6/6/20,"83,881","1,364,944",6.15
Kansas,6/20/20,2911510,12097,415.49,256,8.79,76,153.8571429,3,1.571428571,0.1,2.61,6/20/20,"9,179",6/13/20,"81,173","1,364,944",5.95
Kansas,6/27/20,2911510,13617,467.7,268,9.2,155,217.1428571,3,1.714285714,0.1,5.32,6/27/20,"9,738",6/20/20,"79,455","1,364,944",5.82
Kansas,7/4/20,2911510,15911,546.49,283,9.72,252,327.7142857,1,2.142857143,0.03,8.66,7/4/20,"11,458",6/27/20,"82,694","1,364,944",6.06
Kentucky,2/1/20,4468402,0,0,0,0,0,0,0,0,0,0,2/1/20,"2,625",1/25/20,"23,219","1,890,475",1.23
Kentucky,2/8/20,4468402,0,0,0,0,0,0,0,0,0,0,2/8/20,"2,936",2/1/20,"22,937","1,890,475",1.21
Kentucky,2/15/20,4468402,0,0,0,0,0,0,0,0,0,0,2/15/20,"2,813",2/8/20,"23,076","1,890,475",1.22
Kentucky,2/22/20,4468402,0,0,0,0,0,0,0,0,0,0,2/22/20,"2,508",2/15/20,"22,623","1,890,475",1.2
Kentucky,2/29/20,4468402,0,0,0,0,0,0,0,0,0,0,2/29/20,"2,223",2/22/20,"23,733","1,890,475",1.26
Kentucky,3/7/20,4468402,1,0.02,0,0,0,0.142857143,0,0,0,0,3/7/20,"2,463",2/29/20,"22,770","1,890,475",1.2
Kentucky,3/14/20,4468402,16,0.36,0,0,2,2.142857143,0,0,0,0.04,3/14/20,"2,785",3/7/20,"22,940","1,890,475",1.21
Kentucky,3/21/20,4468402,87,1.95,3,0.07,23,10.14285714,1,0.428571429,0.02,0.51,3/21/20,"49,023",3/14/20,"22,328","1,890,475",1.18
Kentucky,3/28/20,4468402,380,8.5,9,0.2,79,41.85714286,2,0.857142857,0.04,1.77,3/28/20,"113,149",3/21/20,"24,361","1,890,475",1.29
Kentucky,4/4/20,4468402,917,20.52,40,0.9,147,76.71428571,6,4.428571429,0.13,3.29,4/4/20,"117,575",3/28/20,"130,151","1,890,475",6.88
Kentucky,4/11/20,4468402,1693,37.89,90,2.01,0,110.8571429,0,7.142857143,0,0,4/11/20,"116,277",4/4/20,"182,097","1,893,451",9.62
Kentucky,4/18/20,4468402,2707,60.58,144,3.22,185,144.8571429,7,10.16666667,0.16,4.14,4/18/20,"103,981",4/11/20,"199,030","1,893,451",10.51
Kentucky,4/25/20,4468402,3915,87.62,205,4.59,136,172.5714286,5,8.714285714,0.11,3.04,4/25/20,"91,223",4/18/20,"260,792","1,893,451",13.77
Kentucky,5/2/20,4468402,4879,109.19,248,5.55,-3,161.1666667,2,6.142857143,0.04,-0.07,5/2/20,"82,435",4/25/20,"256,317","1,893,451",13.54
Kentucky,5/9/20,4468402,6440,144.12,304,6.8,152,223,6,8,0.13,3.4,5/9/20,"69,372",5/2/20,"253,250","1,893,451",13.38
Kentucky,5/16/20,4468402,7688,172.05,334,7.47,244,178.2857143,2,4.285714286,0.04,5.46,5/16/20,"47,321",5/9/20,"246,865","1,893,451",13.04
Kentucky,5/23/20,4468402,8571,191.81,391,8.75,145,126.1428571,0,8.142857143,0,3.25,5/23/20,"53,738",5/16/20,"244,342","1,893,451",12.9
Kentucky,5/30/20,4468402,9704,217.17,431,9.65,240,161.8571429,13,5.714285714,0.29,5.37,5/30/20,"43,013",5/23/20,"206,005","1,893,451",10.88
Kentucky,6/6/20,4468402,11287,252.6,470,10.52,310,226.1428571,4,5.571428571,0.09,6.94,6/6/20,"40,733",5/30/20,"197,702","1,893,451",10.44
Kentucky,6/13/20,4468402,12445,278.51,499,11.17,279,165.4285714,2,4.142857143,0.04,6.24,6/13/20,"37,650",6/6/20,"181,169","1,893,451",9.57
Kentucky,6/20/20,4468402,13630,305.03,524,11.73,176,169.2857143,2,3.571428571,0.04,3.94,6/20/20,"24,846",6/13/20,"172,145","1,893,451",9.09
Kentucky,6/27/20,4468402,15167,339.43,554,12.4,308,219.5714286,1,4.285714286,0.02,6.89,6/27/20,"30,640",6/20/20,"159,565","1,893,451",8.43
Kentucky,7/4/20,4468402,16376,366.48,585,13.09,0,172.7142857,0,4.428571429,0,0,7/4/20,"23,282",6/27/20,"150,748","1,893,451",7.96
Louisiana,2/1/20,4659978,0,0,0,0,0,0,0,0,0,0,2/1/20,"2,058",1/25/20,"16,189","1,892,522",0.86
Louisiana,2/8/20,4659978,0,0,0,0,0,0,0,0,0,0,2/8/20,"1,805",2/1/20,"15,051","1,892,522",0.8
Louisiana,2/15/20,4659978,0,0,0,0,0,0,0,0,0,0,2/15/20,"1,739",2/8/20,"15,057","1,892,522",0.8
Louisiana,2/22/20,4659978,0,0,0,0,0,0,0,0,0,0,2/22/20,"1,798",2/15/20,"14,640","1,892,522",0.77
Louisiana,2/29/20,4659978,0,0,0,0,0,0,0,0,0,0,2/29/20,"1,509",2/22/20,"15,289","1,892,522",0.81
Louisiana,3/7/20,4659978,0,0,0,0,0,0,0,0,0,0,3/7/20,"1,698",2/29/20,"14,199","1,892,522",0.75
Louisiana,3/14/20,4659978,77,1.65,1,0.02,48,11,1,0.142857143,0.02,1.03,3/14/20,"2,255",3/7/20,"13,987","1,892,522",0.74
Louisiana,3/21/20,4659978,763,16.37,20,0.43,226,98,6,2.714285714,0.13,4.85,3/21/20,"72,438",3/14/20,"14,143","1,892,522",0.75
Louisiana,3/28/20,4659978,3315,71.14,137,2.94,571,364.5714286,18,16.71428571,0.39,12.25,3/28/20,"97,400",3/21/20,"58,027","1,892,522",3.07
Louisiana,4/4/20,4659978,12496,268.16,409,8.78,2199,1311.571429,39,38.85714286,0.84,47.19,4/4/20,"100,621",3/28/20,"116,690","1,892,522",6.17
Louisiana,4/11/20,4659978,20014,429.49,806,17.3,761,1074,51,56.71428571,1.09,16.33,4/11/20,"79,653",4/4/20,"217,532","1,891,334",11.5
Louisiana,4/18/20,4659978,23580,506.01,1267,27.19,462,509.4285714,54,65.85714286,1.16,9.91,4/18/20,"91,923",4/11/20,"246,296","1,891,334",13.02
Louisiana,4/25/20,4659978,26512,568.93,1707,36.63,372,418.8571429,47,62.85714286,1.01,7.98,4/25/20,"66,141",4/18/20,"300,657","1,891,334",15.9
Louisiana,5/2/20,4659978,29140,625.32,1993,42.77,429,375.4285714,23,40.85714286,0.49,9.21,5/2/20,"50,941",4/25/20,"310,013","1,891,334",16.39
Louisiana,5/9/20,4659978,31417,674.19,2267,48.65,562,325.2857143,40,39.14285714,0.86,12.06,5/9/20,"40,125",5/2/20,"325,136","1,891,334",17.19
Louisiana,5/16/20,4659978,34117,732.13,2479,53.2,280,385.7142857,31,30.28571429,0.67,6.01,5/16/20,"28,545",5/9/20,"326,504","1,891,334",17.26
Louisiana,5/23/20,4659978,36925,792.39,2668,57.25,0,401.1428571,0,27,0,0,5/23/20,"23,961",5/16/20,"328,409","1,891,334",17.36
Louisiana,5/30/20,4659978,39577,849.3,2786,59.79,775,378.8571429,19,16.85714286,0.41,16.63,5/30/20,"19,334",5/23/20,"301,598","1,891,334",15.95
Louisiana,6/6/20,4659978,42486,911.72,2925,62.77,497,415.5714286,13,19.85714286,0.28,10.67,6/6/20,"21,879",5/30/20,"305,083","1,891,334",16.13
Louisiana,6/13/20,4659978,46283,993.2,3004,64.46,1288,542.4285714,8,11.28571429,0.17,27.64,6/13/20,"23,122",6/6/20,"306,358","1,891,334",16.2
Louisiana,6/20/20,4659978,49385,1059.77,3104,66.61,870,536.8333333,20,14.28571429,0.43,18.67,6/20/20,"19,524",6/13/20,"300,389","1,891,334",15.88
Louisiana,6/27/20,4659978,54769,1175.31,3190,68.46,0,769.1428571,0,12.28571429,0,0,6/27/20,"21,976",6/20/20,"306,089","1,891,334",16.18
Louisiana,7/4/20,4659978,63289,1358.14,3278,70.34,0,1217.142857,0,12.57142857,0,0,7/4/20,"31,417",6/27/20,"313,157","1,891,334",16.56
Maine,2/1/20,1338404,0,0,0,0,0,0,0,0,0,0,2/1/20,881,1/25/20,"8,916","602,736",1.48
Maine,2/8/20,1338404,0,0,0,0,0,0,0,0,0,0,2/8/20,702,2/1/20,"8,809","602,736",1.46
Maine,2/15/20,1338404,0,0,0,0,0,0,0,0,0,0,2/15/20,790,2/8/20,"8,896","602,736",1.48
Maine,2/22/20,1338404,0,0,0,0,0,0,0,0,0,0,2/22/20,737,2/15/20,"8,624","602,736",1.43
Maine,2/29/20,1338404,0,0,0,0,0,0,0,0,0,0,2/29/20,862,2/22/20,"9,007","602,736",1.49
Maine,3/7/20,1338404,0,0,0,0,0,0,0,0,0,0,3/7/20,715,2/29/20,"8,739","602,736",1.45
Maine,3/14/20,1338404,3,0.22,0,0,0,0.428571429,0,0,0,0,3/14/20,634,3/7/20,"8,451","602,736",1.4
Maine,3/21/20,1338404,70,5.23,0,0,14,11.33333333,0,0,0,1.05,3/21/20,"21,459",3/14/20,"8,703","602,736",1.44
Maine,3/28/20,1338404,211,15.77,1,0.07,43,20.14285714,0,0.142857143,0,3.21,3/28/20,"23,770",3/21/20,"21,967","602,736",3.64
Maine,4/4/20,1338404,456,34.07,10,0.75,24,35,1,1.285714286,0.07,1.79,4/4/20,"30,910",3/28/20,"41,339","602,736",6.86
Maine,4/11/20,1338404,616,46.02,19,1.42,30,22.85714286,2,1.285714286,0.15,2.24,4/11/20,"13,488",4/4/20,"55,723","603,932",9.23
Maine,4/18/20,1338404,847,63.28,32,2.39,20,33,3,1.857142857,0.22,1.49,4/18/20,"11,769",4/11/20,"66,525","603,932",11.02
Maine,4/25/20,1338404,965,72.1,47,3.51,0,16.85714286,0,2.142857143,0,0,4/25/20,"7,661",4/18/20,"73,141","603,932",12.11
Maine,5/2/20,1338404,1153,86.15,56,4.18,30,26.85714286,1,1.285714286,0.07,2.24,5/2/20,"6,993",4/25/20,"76,773","603,932",12.71
Maine,5/9/20,1338404,1408,105.2,64,4.78,34,36.42857143,1,1.142857143,0.07,2.54,5/9/20,"5,579",5/2/20,"87,280","603,932",14.45
Maine,5/16/20,1338404,1648,123.13,70,5.23,45,34.28571429,1,0.857142857,0.07,3.36,5/16/20,"4,726",5/9/20,"92,207","603,932",15.27
Maine,5/23/20,1338404,2013,150.4,77,5.75,65,52.14285714,2,1,0.15,4.86,5/23/20,"16,667",5/16/20,"138,219","603,932",22.89
Maine,5/30/20,1338404,2282,170.5,89,6.65,56,38.42857143,4,1.714285714,0.3,4.18,5/30/20,"11,151",5/23/20,"162,256","603,932",26.87
Maine,6/6/20,1338404,2524,188.58,98,7.32,42,34.57142857,0,1.285714286,0,3.14,6/6/20,"3,117",5/30/20,"78,247","603,932",12.96
Maine,6/13/20,1338404,2757,205.99,100,7.47,36,33.28571429,0,0.285714286,0,2.69,6/13/20,"3,013",6/6/20,"66,966","603,932",11.09
Maine,6/20/20,1338404,2938,219.52,102,7.62,25,25.85714286,0,0.285714286,0,1.87,6/20/20,"2,911",6/13/20,"64,717","603,932",10.72
Maine,6/27/20,1338404,3154,235.65,104,7.77,52,30.85714286,1,0.285714286,0.07,3.89,6/27/20,"3,119",6/20/20,"62,989","603,932",10.43
Maine,7/4/20,1338404,3397,253.81,107,7.99,24,34.71428571,2,0.428571429,0.15,1.79,7/4/20,"2,939",6/27/20,"63,635","603,932",10.54
Maryland,2/1/20,6042718,0,0,0,0,0,0,0,0,0,0,2/1/20,"3,203",1/25/20,"29,788","2,549,408",1.17
Maryland,2/8/20,6042718,0,0,0,0,0,0,0,0,0,0,2/8/20,"3,150",2/1/20,"29,342","2,549,408",1.15
Maryland,2/15/20,6042718,0,0,0,0,0,0,0,0,0,0,2/15/20,"3,048",2/8/20,"29,219","2,549,408",1.15
Maryland,2/22/20,6042718,0,0,0,0,0,0,0,0,0,0,2/22/20,"2,700",2/15/20,"29,095","2,549,408",1.14
Maryland,2/29/20,6042718,0,0,0,0,0,0,0,0,0,0,2/29/20,"2,626",2/22/20,"28,412","2,549,408",1.11
Maryland,3/7/20,6042718,3,0.05,0,0,0,0.428571429,0,0,0,0,3/7/20,"2,675",2/29/20,"28,068","2,549,408",1.1
Maryland,3/14/20,6042718,27,0.45,0,0,9,3.428571429,0,0,0,0.15,3/14/20,"3,864",3/7/20,"27,046","2,549,408",1.06
Maryland,3/21/20,6042718,193,3.19,2,0.03,44,28.16666667,0,0.285714286,0,0.73,3/21/20,"42,981",3/14/20,"26,467","2,549,408",1.04
Maryland,3/28/20,6042718,995,16.47,5,0.08,220,114.5714286,0,0.428571429,0,3.64,3/28/20,"85,317",3/21/20,"47,973","2,549,408",1.88
Maryland,4/4/20,6042718,3125,51.72,54,0.89,367,304.2857143,11,7,0.18,6.07,4/4/20,"109,496",3/28/20,"92,112","2,549,408",3.61
Maryland,4/11/20,6042718,7694,127.33,206,3.41,726,652.7142857,35,21.71428571,0.58,12.01,4/11/20,"62,904",4/4/20,"160,906","2,555,073",6.3
Maryland,4/18/20,6042718,12326,203.98,421,6.97,754,661.7142857,87,30.71428571,1.44,12.48,4/18/20,"48,495",4/11/20,"201,432","2,555,073",7.88
Maryland,4/25/20,6042718,17766,294.01,875,14.48,1150,777.1428571,77,64.85714286,1.27,19.03,4/25/20,"37,935",4/18/20,"224,260","2,555,073",8.78
